# x y r theta psi omega ur utheta ux uy speed
-3.4774785394e-01 -9.0591413157e-01 9.7036538670e-01 4.3458698375e+00 -1.7041172487e+01 -2.2992608722e-86 -6.7383254722e+00 2.0056289459e+01 2.1138959150e+01 -8.9676256062e-01 2.1157971950e+01
-3.7577020906e-01 -9.7891486245e-01 1.0485597541e+00 4.3458698375e+00 -1.8601588063e+01 1.3949591003e-91 -6.8068032679e+00 1.9875807595e+01 2.0995005062e+01 -7.6815411548e-01 2.1009052770e+01
-4.0683395143e-01 -1.0598386780e+00 1.1352408940e+00 4.3458698375e+00 -2.0316778477e+01 5.2468082759e-93 -6.8667604075e+00 1.9717660510e+01 2.0868848756e+01 -6.5550445702e-01 2.0879141134e+01
-4.4126917597e-01 -1.1495455049e+00 1.2313299125e+00 4.3458698375e+00 -2.2204005497e+01 -4.0220289524e-96 -6.9189604589e+00 1.9579861184e+01 2.0758908828e+01 -5.5738864891e-01 2.0766390583e+01
-4.7944180418e-01 -1.2489886012e+00 1.3378478873e+00 4.3458698375e+00 -2.4282463984e+01 1.9766723311e-99 -6.9641641293e+00 1.9460426537e+01 2.0663606526e+01 -4.7238583736e-01 2.0669005371e+01
-5.2175747264e-01 -1.3592246864e+00 1.4559267181e+00 4.3458698375e+00 -2.6573479699e+01 -7.4273624333e-103 -7.0031118830e+00 1.9357423312e+01 2.0581402357e+01 -3.9911192221e-01 2.0585271757e+01
-5.6866584340e-01 -1.4814251701e+00 1.5868211544e+00 4.3458698375e+00 -2.9100728853e+01 2.2577595359e-106 -7.0365104722e+00 1.9269003801e+01 2.0510824617e+01 -3.3624493436e-01 2.0513580553e+01
-6.2066538229e-01 -1.6168886002e+00 1.7319221294e+00 4.3458698375e+00 -3.1890482073e+01 -5.6992532133e-110 -7.0650231719e+00 1.9193431906e+01 2.0450490212e+01 -2.8254349082e-01 2.0452441926e+01
-6.7830865577e-01 -1.7670544616e+00 1.8927715401e+00 4.3458698375e+00 -3.4971875703e+01 1.2123088045e-113 -7.0892633517e+00 1.9129100450e+01 2.0399118528e+01 -2.3685900155e-01 2.0400493595e+01
-7.4220820274e-01 -1.9335184727e+00 2.0710786321e+00 4.3458698375e+00 -3.8377213559e+01 -2.1931965145e-117 -7.1097909218e+00 1.9074540943e+01 2.0355539263e+01 -1.9814248513e-01 2.0356503608e+01
-8.1304304359e-01 -2.1180495420e+00 2.2687381632e+00 4.3458698375e+00 -4.2142302556e+01 3.3959729057e-121 -7.1271111483e+00 1.9028427080e+01 2.0318695278e+01 -1.6544693027e-01 2.0319368850e+01
-8.9156589573e-01 -2.3226085654e+00 2.4878505370e+00 4.3458698375e+00 -4.6306825922e+01 -4.5214779683e-125 -7.1416753359e+00 1.8989573296e+01 2.0287641483e+01 -1.3792613880e-01 2.0288110325e+01
-9.7861117224e-01 -2.5493692634e+00 2.7307441234e+00 4.3458698375e+00 -5.0914758068e+01 5.1946788451e-129 -7.1538829107e+00 1.8956929585e+01 2.0261540757e+01 -1.1483092626e-01 2.0261866153e+01
-1.0751038486e+00 -2.8007412795e+00 3.0000000000e+00 4.3458698375e+00 -5.6014825590e+01 0.0000000000e+00 -7.1673589909e+00 1.8671608530e+01 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

-7.7254248594e-02 -2.3776412907e-01 2.5000000000e-01 4.3982297150e+00 0.0000000000e+00 3.3313493287e+05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-7.7257338764e-02 -2.3777363964e-01 2.5001000000e-01 4.3982297150e+00 -1.6656746644e-05 3.3006640290e+05 -1.7704124441e-05 3.3159377748e+00 3.1536496992e+00 -1.0246642871e+00 3.3159377748e+00
-7.7260764323e-02 -2.3778418243e-01 2.5002108534e-01 4.3982297150e+00 -7.3694285724e-05 3.2249029023e+05 -7.9932524745e-05 6.9326122446e+00 6.5933307507e+00 -2.1422189787e+00 6.9326122451e+00
-7.7264561673e-02 -2.3779586947e-01 2.5003337383e-01 4.3982297150e+00 -1.8323256015e-04 3.0928102749e+05 -2.0198100331e-04 1.0813925413e+01 1.0284716646e+01 -3.3414946331e+00 1.0813925415e+01
-7.7268771166e-02 -2.3780882496e-01 2.5004699603e-01 4.3982297150e+00 -3.5923380175e-04 2.8944104675e+05 -4.0207292913e-04 1.4891175908e+01 1.4162474129e+01 -4.6012440276e+00 1.4891175913e+01
-7.7273437534e-02 -2.3782318656e-01 2.5006209671e-01 4.3982297150e+00 -6.1709458216e-04 2.6237169429e+05 -7.0101902324e-04 1.9056518071e+01 1.8124042316e+01 -5.8881212289e+00 1.9056518084e+01
-7.7278610362e-02 -2.3783910689e-01 2.5007883634e-01 4.3982297150e+00 -9.7284304665e-04 2.2823182900e+05 -1.1213233884e-03 2.3161356940e+01 2.2028105952e+01 -7.1561864654e+00 2.3161356967e+01
-7.7284344620e-02 -2.3785675512e-01 2.5009739279e-01 4.3982297150e+00 -1.4419144300e-03 1.8831224562e+05 -1.6856266664e-03 2.7024276714e+01 2.5702135354e+01 -8.3493576391e+00 2.7024276767e+01
-7.7290701242e-02 -2.3787631879e-01 2.5011796325e-01 4.3982297150e+00 -2.0376348699e-03 1.4526154336e+05 -2.4145603450e-03 3.0452788536e+01 2.8963069117e+01 -9.4081328003e+00 3.0452788632e+01
-7.7297747775e-02 -2.3789800579e-01 2.5014076631e-01 4.3982297150e+00 -2.7697864331e-03 1.0292201742e+05 -3.3244157959e-03 3.3279548368e+01 3.1651758636e+01 -1.0280784304e+01 3.3279548534e+01
-7.7305559099e-02 -2.3792204657e-01 2.5016604428e-01 4.3982297150e+00 -3.6438657925e-03 6.5572123527e+04 -4.4254311573e-03 3.5405666285e+01 3.3674157168e+01 -1.0936743744e+01 3.5405666562e+01
-7.7314218220e-02 -2.3794869661e-01 2.5019406579e-01 4.3982297150e+00 -4.6616738954e-03 3.6645627027e+04 -5.7217134407e-03 3.6833761604e+01 3.5032757100e+01 -1.1376816629e+01 3.6833762048e+01
-7.7323817153e-02 -2.3797823908e-01 2.5022512859e-01 4.3982297150e+00 -5.8234421099e-03 1.7475675258e+04 -7.2134536192e-03 3.7669710622e+01 3.5828252834e+01 -1.1633720353e+01 3.7669711313e+01
-7.7334457899e-02 -2.3801098793e-01 2.5025956276e-01 4.3982297150e+00 -7.1308388472e-03 6.9094760313e+03 -8.9009816442e-03 3.8084335132e+01 3.6223105650e+01 -1.1760241439e+01 3.8084336172e+01
-7.7346253531e-02 -2.3804729116e-01 2.5029773423e-01 4.3982297150e+00 -8.5894966430e-03 2.2030841226e+03 -1.0788918063e-02 3.8252430273e+01 3.6383557034e+01 -1.1810390160e+01 3.8252431795e+01
-7.7359329395e-02 -2.3808753452e-01 2.5034004861e-01 4.3982297150e+00 -1.0209960046e-02 5.5293356777e+02 -1.2888461668e-02 3.8304267442e+01 3.6433505906e+01 -1.1824411941e+01 3.8304269610e+01
-7.7373824438e-02 -2.3813214568e-01 2.5038695556e-01 4.3982297150e+00 -1.2007136168e-02 1.0715608577e+02 -1.5217256024e-02 3.8312571899e+01 3.6442123551e+01 -1.1824763344e+01 3.8312574921e+01
-7.7389892691e-02 -2.3818159868e-01 2.5043895352e-01 4.3982297150e+00 -1.3999249743e-02 1.5812775853e+01 -1.7797972557e-02 3.8307816905e+01 3.6438398768e+01 -1.1820839563e+01 3.8307821039e+01
-7.7407704900e-02 -2.3823641902e-01 2.5049659504e-01 4.3982297150e+00 -1.6207142894e-02 1.7603680063e+00 -2.0657049936e-02 3.8299514654e+01 3.6431386362e+01 -1.1815554882e+01 3.8299520225e+01
-7.7427450346e-02 -2.3829718926e-01 2.5056049264e-01 4.3982297150e+00 -1.8654081896e-02 1.4698640419e-01 -2.3824151199e-02 3.8289818895e+01 3.6423143835e+01 -1.1809546636e+01 3.8289826307e+01
-7.7449338851e-02 -2.3836455515e-01 2.5063132533e-01 4.3982297150e+00 -2.1365870179e-02 9.1727266949e-03 -2.7332162810e-02 3.8279018534e+01 3.6413956117e+01 -1.1802872823e+01 3.8279028291e+01
-7.7473603009e-02 -2.3843923255e-01 2.5070984580e-01 4.3982297150e+00 -2.4371086503e-02 4.2684320881e-04 -3.1217438882e-02 3.8267051925e+01 3.6403775812e+01 -1.1795479821e+01 3.8267064658e+01
-7.7500500661e-02 -2.3852201501e-01 2.5079688843e-01 4.3982297150e+00 -2.7701374337e-02 1.4782064846e-05 -3.5520135490e-02 3.8253800261e+01 3.6392502337e+01 -1.1787292724e+01 3.8253816752e+01
-7.7530317632e-02 -2.3861378221e-01 2.5089337817e-01 4.3982297150e+00 -3.1391765405e-02 3.8007533417e-07 -4.0284588421e-02 3.8239127405e+01 3.6380019919e+01 -1.1778227298e+01 3.8239148625e+01
-7.7563370767e-02 -2.3871550930e-01 2.5100034037e-01 4.3982297150e+00 -3.5481036954e-02 7.2304902663e-09 -4.5559726392e-02 3.8222882761e+01 3.6366200451e+01 -1.1768190473e+01 3.8222909914e+01
-7.7600011302e-02 -2.3882827727e-01 2.5111891163e-01 4.3982297150e+00 -4.0012105490e-02 1.0123551803e-10 -5.1399520343e-02 3.8204900191e+01 3.6350902607e+01 -1.1757079579e+01 3.8204934767e+01
-7.7640628592e-02 -2.3895328443e-01 2.5125035194e-01 4.3982297150e+00 -4.5032460391e-02 1.0348639583e-12 -5.7863470583e-02 3.8184996534e+01 3.6333970574e+01 -1.1744781428e+01 3.8185040375e+01
-7.7685654253e-02 -2.3909185917e-01 2.5139605804e-01 4.3982297150e+00 -5.0594641097e-02 7.6311403145e-15 -6.5017133510e-02 3.8162969982e+01 3.6315232682e+01 -1.1731171312e+01 3.8163025366e+01
-7.7735566742e-02 -2.3924547402e-01 2.5155757825e-01 4.3982297150e+00 -5.6756761833e-02 3.9863566269e-17 -7.2932689321e-02 3.8138598339e+01 3.6294499913e+01 -1.1716111919e+01 3.8138668073e+01
-7.7790896450e-02 -2.3941576135e-01 2.5173662894e-01 4.3982297150e+00 -6.3583088090e-02 1.4345874978e-19 -8.1689551664e-02 3.8111637137e+01 3.6271564305e+01 -1.1699452178e+01 3.8111724684e+01
-7.7852231330e-02 -2.3960453070e-01 2.5193511279e-01 4.3982297150e+00 -7.1144669358e-02 3.4001091386e-22 -9.1375019591e-02 3.8081817633e+01 3.6246197246e+01 -1.1681026018e+01 3.8081927258e+01
-7.7920223150e-02 -2.3981378800e-01 2.5215513894e-01 4.3982297150e+00 -7.9520032846e-02 4.9017858540e-25 -1.0208497133e-01 3.8048844675e+01 3.6218147656e+01 -1.1660651044e+01 3.8048981621e+01
-7.7995594416e-02 -2.4004575691e-01 2.5239904547e-01 4.3982297150e+00 -8.8795943149e-02 3.6342487187e-28 -1.1392459831e-01 3.8012394436e+01 3.6187140065e+01 -1.1638127146e+01 3.8012565153e+01
-7.8079146050e-02 -2.4030290240e-01 2.5266942424e-01 4.3982297150e+00 -9.9068233036e-02 7.8355897906e-32 -1.2700917659e-01 3.7972112044e+01 3.6152872591e+01 -1.1613235029e+01 3.7972324453e+01
-7.8171765905e-02 -2.4058795700e-01 2.5296914839e-01 4.3982297150e+00 -1.1044271065e-01 -1.3582437296e-35 -1.4146487087e-01 3.7927609105e+01 3.6115014836e+01 -1.1585734682e+01 3.7927872926e+01
-7.8274438192e-02 -2.4090394981e-01 2.5330140289e-01 4.3982297150e+00 -1.2303614857e-01 6.3984969695e-39 -1.5742956446e-01 3.7878461147e+01 3.6073205712e+01 -1.1555363802e+01 3.7878788298e+01
-7.8388253946e-02 -2.4125423868e-01 2.5366971841e-01 4.3982297150e+00 -1.3697736010e-01 -4.0484154295e-42 -1.7505370549e-01 3.7824205015e+01 3.6027051223e+01 -1.1521836181e+01 3.7824610095e+01
-7.8514422616e-02 -2.4164254592e-01 2.5407800880e-01 4.3982297150e+00 -1.5240836814e-01 3.6103773648e-43 -1.9450115675e-01 3.7764336251e+01 3.5976122238e+01 -1.1484840090e+01 3.7764837126e+01
-7.8654284917e-02 -2.4207299782e-01 2.5453061271e-01 4.3982297150e+00 -1.6948567187e-01 3.5134536444e-43 -2.1595003232e-01 3.7698306520e+01 3.5919952299e+01 -1.1444036688e+01 3.7698925036e+01
-7.8809327077e-02 -2.4255016852e-01 2.5503233968e-01 4.3982297150e+00 -1.8838161580e-01 3.4399582998e-43 -2.3959349968e-01 3.7625521134e+01 3.5858035517e+01 -1.1399058494e+01 3.7626283974e+01
-7.8981196633e-02 -2.4307912862e-01 2.5558852125e-01 4.3982297150e+00 -2.0928586561e-01 3.3499262610e-43 -2.6564052024e-01 3.7545336777e+01 3.5789824633e+01 -1.1349507976e+01 3.7546276494e+01
-7.9171719934e-02 -2.4366549905e-01 2.5620506760e-01 4.3982297150e+00 -2.3240699418e-01 3.2407221918e-43 -2.9431649499e-01 3.7457059502e+01 3.5714729319e+01 -1.1294956325e+01 3.7458215771e+01
-7.9382921552e-02 -2.4431551079e-01 2.5688853039e-01 4.3982297150e+00 -2.5797418032e-01 3.1095389466e-43 -3.2586377436e-01 3.7359943167e+01 3.5632114842e+01 -1.1234942481e+01 3.7361364277e+01
-7.9617045794e-02 -2.4503607112e-01 2.5764617236e-01 4.3982297150e+00 -2.8623902135e-01 2.9535577782e-43 -3.6054198308e-01 3.7253188421e+01 3.5541301200e+01 -1.1168972514e+01 3.7254933070e+01
-7.9876580551e-02 -2.4583483697e-01 2.5848604447e-01 4.3982297150e+00 -3.1747745940e-01 2.7701380519e-43 -3.9862810159e-01 3.7135942447e+01 3.5441562911e+01 -1.1096519465e+01 3.7138081881e+01
-8.0164283737e-02 -2.4672029633e-01 2.5941707154e-01 4.3982297150e+00 -3.5199181902e-01 2.5570890401e-43 -4.4041623519e-01 3.7007299660e+01 3.5332129594e+01 -1.1017023781e+01 3.7009920219e+01
-8.0483212593e-02 -2.4770185842e-01 2.6044914700e-01 4.3982297150e+00 -3.9011295208e-01 2.3130377862e-43 -4.8621699178e-01 3.6866303611e+01 3.5212187594e+01 -1.0929894497e+01 3.6869509746e+01
-8.0836756175e-02 -2.4878995368e-01 2.6159323806e-01 4.3982297150e+00 -4.3220248301e-01 2.0379002048e-43 -5.3635637794e-01 3.6711950361e+01 3.5080882853e+01 -1.0834511330e+01 3.6715868197e+01
-8.1228671369e-02 -2.4999614462e-01 2.6286150227e-01 4.3982297150e+00 -4.7865514537e-01 1.7334469204e-43 -5.9117411264e-01 3.6543193655e+01 3.4937325299e+01 -1.0730227876e+01 3.6547975174e+01
-8.1663122813e-02 -2.5133324867e-01 2.6426741668e-01 4.3982297150e+00 -5.2990119764e-01 1.4039293529e-43 -6.5102124884e-01 3.6358952208e+01 3.4780595053e+01 -1.0616376129e+01 3.6364780136e+01
-8.2144727148e-02 -2.5281547441e-01 2.6582592104e-01 4.3982297150e+00 -5.8640890391e-01 1.0566916781e-43 -7.1625698604e-01 3.6158119487e+01 3.4609750736e+01 -1.0492272532e+01 3.6165212966e+01
-8.2678602082e-02 -2.5445857251e-01 2.6755357662e-01 4.3982297150e+00 -6.4868706290e-01 7.0263675147e-44 -7.8724455359e-01 3.5939576334e+01 3.4423840211e+01 -1.0357225795e+01 3.5948197466e+01
-8.3270420770e-02 -2.5628000314e-01 2.6946874213e-01 4.3982297150e+00 -7.1728756720e-01 3.5635284289e-44 -8.6434604686e-01 3.5702206809e+01 3.4221914049e+01 -1.0210546700e+01 3.5712668132e+01
-8.3926472096e-02 -2.5829912150e-01 2.7159176881e-01 4.3982297150e+00 -7.9280797465e-01 3.5646897757e-45 -9.4791610757e-01 3.5444917581e+01 3.4003042021e+01 -1.0051560106e+01 3.5457590545e+01
-8.4653727507e-02 -2.6053738351e-01 2.7394521676e-01 4.3982297150e+00 -8.7589407519e-01 -2.3978539261e-44 -1.0382943595e+00 3.5166661133e+01 3.3766332829e+01 -9.8796193090e+00 3.5181985595e+01
-8.5459915089e-02 -2.6301857376e-01 2.7655409458e-01 4.3982297150e+00 -9.6724244084e-01 -4.5075307602e-44 -1.1357965416e+00 3.4866462969e+01 3.3510957240e+01 -9.6941228890e+00 3.4884957700e+01
-8.6353601693e-02 -2.6576905831e-01 2.7944612518e-01 4.3982297150e+00 -1.0676029540e+00 -5.8200228777e-44 -1.2407043285e+00 3.4543452847e+01 3.3236174648e+01 -9.4945340377e+00 3.4565726982e+01
-8.7344283964e-02 -2.6881806482e-01 2.8265204035e-01 4.3982297150e+00 -1.1777813208e+00 -6.2624850435e-44 -1.3532538896e+00 3.4196899884e+01 3.2941362921e+01 -9.2804022892e+00 3.4223665172e+01
-8.8442489262e-02 -2.7219799319e-01 2.8620590735e-01 4.3982297150e+00 -1.2986415954e+00 -5.8779650078e-44 -1.4736233224e+00 3.3826251118e+01 3.2626051198e+01 -9.0513873882e+00 3.3858334726e+01
-8.9659887525e-02 -2.7594475978e-01 2.9014549089e-01 4.3982297150e+00 -1.4311087609e+00 -4.8420318027e-44 -1.6019191929e+00 3.3431172814e+01 3.2289955006e+01 -8.8072848543e+00 3.3469530334e+01
-9.1009415281e-02 -2.8009817914e-01 2.9451265444e-01 4.3982297150e+00 -1.5761714493e+00 -3.4434195040e-44 -1.7381625368e+00 3.3011593434e+01 3.1933012812e+01 -8.5480525756e+00 3.3057321581e+01
-9.2505413114e-02 -2.8470238704e-01 2.9935380512e-01 4.3982297150e+00 -1.7348849163e+00 -2.0206541081e-44 -1.8822748009e+00 3.2567746813e+01 3.1555422729e+01 -8.2738375188e+00 3.2622095133e+01
-9.4163778055e-02 -2.8980630952e-01 3.0472038680e-01 4.3982297150e+00 -1.9083744370e+00 -8.6662014852e-45 -2.0340643410e+00 3.2100213634e+01 3.1157677800e+01 -7.9850013900e+00 3.2164594403e+01
-9.6002132507e-02 -2.9546418275e-01 3.1066942678e-01 4.3982297150e+00 -2.0978393415e+00 -1.3817801315e-45 -2.1932142220e+00 3.1609958962e+01 3.0740597917e+01 -7.6821438331e+00 3.1685954210e+01
-9.8040011510e-02 -3.0173612941e-01 3.1726414176e-01 4.3982297150e+00 -2.3045579683e+00 1.7982834312e-45 -2.3592721725e+00 3.1098363196e+01 3.0305356159e+01 -7.3661215514e+00 3.1187727693e+01
-1.0029907032e-01 -3.0868879753e-01 3.2457460965e-01 4.3982297150e+00 -2.5298938797e+00 2.2824676994e-45 -2.5316436175e+00 3.0567243647e+01 2.9853497157e+01 -7.0380615988e+00 3.0671902510e+01
-1.0280331455e-01 -3.1639606876e-01 3.3267851420e-01 4.3982297150e+00 -2.7753037423e+00 1.7120588007e-45 -2.7095887284e+00 3.0018863851e+01 2.9386945042e+01 -6.6993670650e+00 3.0140903403e+01
-1.0557935522e-01 -3.2493984343e-01 3.4166197052e-01 4.3982297150e+00 -3.0423473369e+00 1.0986914489e-45 -2.8922243672e+00 2.9455927948e+01 2.8907998699e+01 -6.3517134900e+00 2.9597578500e+01
-1.0865669158e-01 -3.3441091088e-01 3.5162044016e-01 4.3982297150e+00 -3.3327002073e+00 6.8929469498e-46 -3.0785316510e+00 2.8881557903e+01 2.8419312442e+01 -5.9970346288e+00 2.9045167309e+01
-1.1206802455e-01 -3.4490991419e-01 3.6265974553e-01 4.3982297150e+00 -3.6481694905e+00 3.9887290906e-46 -3.2673696173e+00 2.8299252079e+01 2.7923860834e+01 -5.6374966547e+00 2.8487249296e+01
-1.1584960422e-01 -3.5654841968e-01 3.7489719441e-01 4.3982297150e+00 -3.9907134780e+00 1.8302771934e-46 -3.4574951262e+00 2.7712824732e+01 2.7424887298e+01 -5.2754605345e+00 2.7927673143e+01
-1.2004161507e-01 -3.6945010246e-01 3.8846282648e-01 4.3982297150e+00 -4.3624654435e+00 5.8917678917e-47 -3.6475887192e+00 2.7126327263e+01 2.6925837210e+01 -4.9134330992e+00 2.7370468287e+01
-1.2468860296e-01 -3.8375206061e-01 4.0350079520e-01 4.3982297150e+00 -4.7657622275e+00 1.2154499952e-47 -3.8362856874e+00 2.6543953464e+01 2.6430277383e+01 -4.5540082168e+00 2.6819741859e+01
-1.2983994853e-01 -3.9960627205e-01 4.2017089963e-01 4.3982297150e+00 -5.2031779999e+00 1.4688469128e-48 -4.0222111339e+00 2.5969932428e+01 2.5941805059e+01 -4.1998003543e+00 2.6279565688e+01
-1.3555039188e-01 -4.1718120956e-01 4.3865028251e-01 4.3982297150e+00 -5.6775635279e+00 9.2504040889e-50 -4.2040173974e+00 2.5408414087e+01 2.5463950607e+01 -3.8533736126e+00 2.5753859297e+01
-1.4188061433e-01 -4.3666363096e-01 4.5913531265e-01 4.3982297150e+00 -6.1920911757e+00 2.5107724406e-51 -4.3804218905e+00 2.4863353255e+01 2.5000078936e+01 -3.5171699097e+00 2.5246275587e+01
-1.4889788316e-01 -4.5826056371e-01 4.8184367160e-01 4.3982297150e+00 -6.7503057543e+00 1.7778776668e-53 -4.5502432464e+00 2.4338398614e+01 2.4553295089e+01 -3.1934402972e+00 2.4760096136e+01
-1.5667676649e-01 -4.8220150488e-01 5.0701666685e-01 4.3982297150e+00 -7.3561812467e+00 -8.1855758676e-56 -4.7124336902e+00 2.3836792980e+01 2.4126359386e+01 -2.8841833535e+00 2.4298142539e+01
-1.6529992563e-01 -5.0874085982e-01 5.3492179602e-01 4.3982297150e+00 -8.0141833708e+00 -8.9410506531e-59 -4.8661057733e+00 2.3361290565e+01 2.3721617001e+01 -2.5910941905e+00 2.3862709030e+01
-1.7485899349e-01 -5.3816064560e-01 5.6585558942e-01 4.3982297150e+00 -8.7293379136e+00 1.2286627443e-60 -5.0105520037e+00 2.2914095751e+01 2.3340945799e+01 -2.3155268643e+00 2.3455519936e+01
-1.8545554828e-01 -5.7077348782e-01 6.0014676104e-01 4.3982297150e+00 -9.5073047929e+00 -3.7870289361e-63 -5.1452564434e+00 2.2496826297e+01 2.2985724928e+01 -2.0584719769e+00 2.3077713434e+01
-1.9720219294e-01 -6.0692594270e-01 6.3815970166e-01 4.3982297150e+00 -1.0354457881e+01 6.8723844452e-66 -5.2698979508e+00 2.2110502052e+01 2.2656825081e+01 -1.8205501020e+00 2.2729850977e+01
-2.1022375169e-01 -6.4700217969e-01 6.8029835095e-01 4.3982297150e+00 -1.1277970751e+01 -8.4493483475e-69 -5.3843453675e+00 2.1755558352e+01 2.2354619759e+01 -1.6020205052e+00 2.2411949809e+01
-2.2465859646e-01 -6.9142806381e-01 7.2701048988e-01 4.3982297150e+00 -1.2285908681e+01 7.3189526293e-72 -5.4886454980e+00 2.1431881624e+01 2.2079015410e+01 -1.4028035766e+00 2.2123534513e+01
-2.4066011730e-01 -7.4067568106e-01 7.7879249904e-01 4.3982297150e+00 -1.3387327469e+01 -4.2757650768e-75 -5.5830051714e+00 2.1138863334e+01 2.1829497199e+01 -1.2225145633e+00 2.1863702564e+01
-2.5839835231e-01 -7.9526835495e-01 8.3619463336e-01 4.3982297150e+00 -1.4592379833e+01 1.1612972841e-78 -5.6677689496e+00 2.0875467565e+01 2.1605186384e+01 -1.0605056509e+00 2.1631198555e+01
-2.7806179461e-01 -8.5578620759e-01 8.9982686930e-01 4.3982297150e+00 -1.5912430447e+01 6.8828212027e-82 -5.7433941652e+00 2.0640307098e+01 2.1404904967e+01 -9.1591321611e-01 2.1424491911e+01
-2.9985939524e-01 -9.2287232421e-01 9.7036538670e-01 4.3982297150e+00 -1.7360180862e+01 -1.1760877414e-84 -5.8104249235e+00 2.0431723006e+01 2.1227243350e+01 -7.8770714739e-01 2.1241853563e+01
-3.2402278364e-01 -9.9723958688e-01 1.0485597541e+00 4.3982297150e+00 -1.8949805866e+01 9.1832663254e-88 -5.8694665339e+00 2.0247863237e+01 2.1070627180e+01 -6.7473944583e-01 2.1081427918e+01
-3.5080872897e-01 -1.0796782498e+00 1.1352408940e+00 4.3982297150e+00 -2.0697102992e+01 -5.1048105265e-91 -5.9211615697e+00 2.0086756463e+01 2.0933380177e+01 -5.7578981388e-01 2.0941297465e+01
-3.8050186865e-01 -1.1710643370e+00 1.2313299125e+00 4.3982297150e+00 -2.2619657153e+01 2.2251074196e-94 -5.9661684463e+00 1.9946378400e+01 2.0813780595e+01 -4.8960652379e-01 2.0819538353e+01
-4.1341773307e-01 -1.2723689510e+00 1.3378478873e+00 4.3982297150e+00 -2.4737022537e+01 -7.9060126743e-98 -6.0051430842e+00 1.9824708796e+01 2.0710109751e+01 -4.1494146494e-01 2.0714266154e+01
-4.4990609844e-01 -1.3846685925e+00 1.4559267181e+00 4.3982297150e+00 -2.7070924120e+01 2.3369353560e-101 -6.0387239287e+00 1.9719778164e+01 2.0620691841e+01 -3.5057883554e-01 2.0623671776e+01
-4.9035470374e-01 -1.5091565991e+00 1.5868211544e+00 4.3982297150e+00 -2.9645481323e+01 -5.8176468442e-105 -6.0675203431e+00 1.9629704185e+01 2.0543924977e+01 -2.9535742752e-01 2.0546048026e+01
-5.3519337092e-01 -1.6471558269e+00 1.7319221294e+00 4.3982297150e+00 -3.2487456547e+01 1.2297963439e-108 -6.0921041943e+00 1.9552718243e+01 2.0478303824e+01 -2.4818683132e-01 2.0479807719e+01
-5.8489857235e-01 -1.8001327070e+00 1.8927715401e+00 4.3982297150e+00 -3.5626531552e+01 -2.2205110838e-112 -6.1130043158e+00 1.9487183072e+01 2.0422434665e+01 -2.0805815317e-01 2.0423494458e+01
-6.3999849401e-01 -1.9697128288e+00 2.0710786321e+00 4.3982297150e+00 -3.9095614861e+01 3.4397482719e-116 -6.1307034460e+00 1.9431602692e+01 2.0375043915e+01 -1.7404999804e-01 2.0375787296e+01
-7.0107864821e-01 -2.1576982139e+00 2.2687381632e+00 4.3982297150e+00 -4.2931183670e+01 -4.5872613909e-120 -6.1456372093e+00 1.9384625975e+01 2.0334981188e+01 -1.4533054104e-01 2.0335500507e+01
-7.6878809541e-01 -2.3660864648e+00 2.4878505370e+00 4.3982297150e+00 -4.7173664048e+01 5.2812897449e-124 -6.1581947068e+00 1.9345045168e+01 2.0301218084e+01 -1.2115650924e-01 2.0301579608e+01
-8.4384634142e-01 -2.5970919929e+00 2.7307441234e+00 4.3982297150e+00 -5.1867853577e+01 -5.2611396443e-128 -6.1687203122e+00 1.9311790620e+01 2.0272843721e+01 -1.0086984326e-01 2.0273094664e+01
-9.2705098312e-01 -2.8531695489e+00 3.0000000000e+00 4.3982297150e+00 -5.7063390978e+01 0.0000000000e+00 -6.1803398875e+00 1.9021130326e+01 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

-6.4704761276e-02 -2.4148145657e-01 2.5000000000e-01 4.4505895926e+00 0.0000000000e+00 3.3728669264e+05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-6.4707349466e-02 -2.4149111583e-01 2.5001000000e-01 4.4505895926e+00 -1.6864334632e-05 3.3436463487e+05 -1.4004847966e-05 3.3581868355e+00 3.2437630186e+00 -8.6914918239e-01 3.3581868355e+00
-6.4710218564e-02 -2.4150182345e-01 2.5002108534e-01 4.4505895926e+00 -7.4634301777e-05 3.2686980795e+05 -6.3640467066e-05 7.0229561641e+00 6.7836712072e+00 -1.8176133362e+00 7.0229561644e+00
-6.4713399058e-02 -2.4151369321e-01 2.5003337383e-01 4.4505895926e+00 -1.8561340639e-04 3.1365393456e+05 -1.6162360701e-04 1.0958040452e+01 1.0584696110e+01 -2.8359934497e+00 1.0958040454e+01
-6.4716924744e-02 -2.4152685125e-01 2.5004699603e-01 4.4505895926e+00 -3.6398348635e-04 2.9369679679e+05 -3.2323494334e-04 1.5094052023e+01 1.4579818332e+01 -3.9063159104e+00 1.5094052027e+01
-6.4720833088e-02 -2.4154143739e-01 2.5006209671e-01 4.4505895926e+00 -6.2539296150e-04 2.6638133797e+05 -5.6607445728e-04 1.9321786443e+01 1.8663559046e+01 -5.0002995309e+00 1.9321786451e+01
