
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.04687  0.33437  0.85 
 3.05546  0.33211  0.85 
 3.05878  0.331183  0.85 
 3.06404  0.329682  0.85 
 3.07263  0.3271  0.85 
 3.08122  0.324383  0.85 
 3.08679  0.322581  0.85 
 3.0898  0.321576  0.85 
 3.09839  0.318715  0.85 
 3.10698  0.315835  0.85 
 3.11261  0.313978  0.85 
 3.11556  0.312971  0.85 
 3.12415  0.310151  0.85 
 3.13274  0.307416  0.85 
 3.13943  0.305376  0.85 
 3.14132  0.304785  0.85 
 3.14991  0.302263  0.85 
 3.1585  0.299883  0.85 
 3.16708  0.297648  0.85 
 3.17069  0.296774  0.85 
 3.17567  0.295547  0.85 
 3.18426  0.293587  0.85 
 3.19284  0.29177  0.85 
 3.20143  0.290088  0.85 
 3.21002  0.288532  0.85 
 3.21218  0.288172  0.85 
 3.2186  0.28709  0.85 
 3.22719  0.285759  0.85 
 3.23578  0.284534  0.85 
 3.24436  0.283409  0.85 
