# x y r theta psi omega ur utheta ux uy speed
7.8276523374e-03 -2.1602947800e-03 8.1202841484e-03 6.0139059369e+00 2.7152116998e-02 4.3419535048e+03 -7.3074140571e+00 -8.8370631297e+00 -9.3950601579e+00 -6.5745592696e+00 1.1466995464e+01
8.0242681605e-03 -2.2145572993e-03 8.3242503292e-03 6.0139059369e+00 2.8957987316e-02 4.4614158583e+03 -7.5627232098e+00 -8.8715174377e+00 -9.6503348144e+00 -6.5398503013e+00 1.1657555661e+01
8.2331062102e-03 -2.2721929389e-03 8.5408956568e-03 6.0139059369e+00 3.0884043276e-02 4.5834261149e+03 -7.8140257509e+00 -8.9100818047e+00 -9.9028406735e+00 -6.5101691835e+00 1.1851099367e+01
8.4549262569e-03 -2.3334113819e-03 8.7710083050e-03 6.0139059369e+00 3.2939185009e-02 4.7092511014e+03 -8.0603607649e+00 -8.9525725624e+00 -1.0151602585e+01 -6.4855945058e+00 1.2046492068e+01
8.6905353000e-03 -2.3984353462e-03 9.0154254426e-03 6.0139059369e+00 3.5132941241e-02 4.8404792504e+03 -8.3008102835e+00 -8.9985393736e+00 -1.0395615857e+01 -6.4659363732e+00 1.2242432856e+01
8.9407905049e-03 -2.4675013943e-03 9.2750362793e-03 6.0139059369e+00 3.7475423703e-02 4.9791261935e+03 -8.5345337902e+00 -9.0471284696e+00 -1.0633843127e+01 -6.4505953927e+00 1.2437395248e+01
9.2066023206e-03 -2.5408607941e-03 9.5507853009e-03 6.0139059369e+00 3.9977211862e-02 5.1277933820e+03 -8.7608110023e+00 -9.0968784295e+00 -1.0865201278e+01 -6.4383544306e+00 1.2629529151e+01
9.4889377926e-03 -2.6187804334e-03 9.8436757052e-03 6.0139059369e+00 4.2649122096e-02 5.2899026245e+03 -8.9790899160e+00 -9.1454121538e+00 -1.1088525803e+01 -6.4270689047e+00 1.2816497930e+01
9.7888240806e-03 -2.7015437901e-03 1.0154773052e-02 6.0139059369e+00 4.5501786785e-02 5.4700322722e+03 -9.1890300027e+00 -9.1889700621e+00 -1.1302488258e+01 -6.4132053122e+00 1.2995208471e+01
1.0107352196e-02 -2.7894519642e-03 1.0485209138e-02 6.0139059369e+00 4.8544922685e-02 5.6743765918e+03 -9.3905174519e+00 -9.2217042336e+00 -1.1505423171e+01 -6.3911567523e+00 1.3161369495e+01
1.0445680970e-02 -2.8828247730e-03 1.0836186119e-02 6.0139059369e+00 5.1786095459e-02 5.9113376931e+03 -9.5836064849e+00 -9.2346205238e+00 -1.1694990037e+01 -6.3522387792e+00 1.3308783922e+01
1.0805041271e-02 -2.9820019144e-03 1.1208980876e-02 6.0139059369e+00 5.5228675733e-02 6.1922453152e+03 -9.7682976921e+00 -9.2140161922e+00 -1.1867543990e+01 -6.2832423026e+00 1.3428243898e+01
1.1186740482e-02 -3.0873442030e-03 1.1604949669e-02 6.0139059369e+00 5.8868515462e-02 6.5320677598e+03 -9.9439965794e+00 -9.1392315520e+00 -1.2017015722e+01 -6.1644103091e+00 1.3505873586e+01
1.1592167255e-02 -3.1992348829e-03 1.2025533065e-02 6.0139059369e+00 6.2688644646e-02 6.9498060544e+03 -1.0108393914e+01 -8.9795466493e+00 -1.2133006580e+01 -5.9667442451e+00 1.3520794561e+01
1.2022796567e-02 -3.3180810216e-03 1.2472261181e-02 6.0139059369e+00 6.6651005805e-02 7.4677826313e+03 -1.0255351529e+01 -8.6901988750e+00 -1.2197691093e+01 -5.6487275966e+00 1.3442164687e+01
1.2480195084e-02 -3.4443149912e-03 1.2946759250e-02 6.0139059369e+00 7.0684001907e-02 8.1081996005e+03 -1.0371176064e+01 -8.2079918535e+00 -1.2181056809e+01 -5.1530843427e+00 1.3226202147e+01
1.2966026858e-02 -3.5783960414e-03 1.3450753537e-02 6.0139059369e+00 7.4664731843e-02 8.8845234073e+03 -1.0428318662e+01 -7.4482155081e+00 -1.2034011648e+01 -4.4054861269e+00 1.2815059281e+01
1.3482059386e-02 -3.7208119700e-03 1.3986077613e-02 6.0139059369e+00 7.8395986300e-02 9.7808559592e+03 -1.0375725062e+01 -6.3078344866e+00 -1.1679930002e+01 -3.3201930104e+00 1.2142670484e+01
1.4030170036e-02 -3.8720808980e-03 1.4554679032e-02 6.0139059369e+00 8.1582665318e-02 1.0726557112e+04 -1.0122689159e+01 -4.6857051529e+00 -1.1004466618e+01 -1.8238374510e+00 1.1154580610e+01
1.4612352882e-02 -4.0327531543e-03 1.5158626414e-02 6.0139059369e+00 8.3823240205e-02 1.1537448049e+04 -9.5231558437e+00 -2.5447247460e+00 -9.8569590942e+00 8.0490194614e-02 9.8572877231e+00
1.5230725952e-02 -4.2034132779e-03 1.5800116969e-02 6.0139059369e+00 8.4661755239e-02 1.1915918706e+04 -8.3972726290e+00 -2.7909622316e-02 -8.1020839334e+00 2.2070800822e+00 8.3973190098e+00
1.5887538939e-02 -4.3846821444e-03 1.6481484492e-02 6.0139059369e+00 8.3754966343e-02 1.1547300656e+04 -6.7735790006e+00 2.5270852953e+00 -5.8571807901e+00 4.2380379610e+00 7.2296287987e+00
1.6585181382e-02 -4.5772192250e-03 1.7205207855e-02 6.0139059369e+00 8.1006484812e-02 1.0619816131e+04 -4.8353049672e+00 4.7913907383e+00 -3.3863679306e+00 5.9050920036e+00 6.8071726387e+00
1.7326191364e-02 -4.7817249854e-03 1.7973920023e-02 6.0139059369e+00 7.6511935303e-02 9.4354366976e+03 -2.7673764567e+00 6.6090177705e+00 -9.0940588584e-01 7.1070717795e+00 7.1650183771e+00
1.8113264738e-02 -4.9989434347e-03 1.8790417636e-02 6.0139059369e+00 7.0454700750e-02 8.2333075318e+03 -6.9487453690e-01 7.9762800419e+00 1.4521511353e+00 7.8736999567e+00 8.0064907374e+00
1.8949264944e-02 -5.2296648314e-03 1.9657671178e-02 6.0139059369e+00 6.3023489433e-02 7.1706355913e+03 1.3173450373e+00 8.9807636418e+00 3.6590857207e+00 8.3066602931e+00 9.0768669450e+00
1.9837233419e-02 -5.4747285592e-03 2.0578835791e-02 6.0139059369e+00 5.4347526395e-02 6.2950757938e+03 3.2460531412e+00 9.7480677919e+00 5.7224198777e+00 8.5332055767e+00 1.0274321713e+01
2.0780400666e-02 -5.7350261801e-03 2.1557262746e-02 6.0139059369e+00 4.4467221956e-02 5.5850366062e+03 5.0979547868e+00 1.0394089999e+01 7.6794499958e+00 8.6632729194e+00 1.1576970671e+01
2.1782198006e-02 -6.0115046785e-03 2.2596511644e-02 6.0139059369e+00 3.3338504081e-02 4.9730932097e+03 6.8899525355e+00 1.0988978130e+01 9.5651314338e+00 8.7599855556e+00 1.2970315581e+01
2.2846270060e-02 -6.3051699059e-03 2.3700363356e-02 6.0139059369e+00 2.0879360385e-02 4.3749791708e+03 8.6268740740e+00 1.1535237959e+01 1.1384784531e+01 8.8244746163e+00 1.4404328206e+01
2.3976488011e-02 -6.6170902409e-03 2.4872833787e-02 6.0139059369e+00 7.0454561585e-03 3.7333710323e+03 1.0285067258e+01 1.1976425008e+01 1.3100593187e+01 8.8086220618e+00 1.5786619793e+01
2.5176963684e-02 -6.9484004754e-03 2.6118188481e-02 6.0139059369e+00 -8.1042172875e-03 3.0430319149e+03 1.1814091383e+01 1.2234891446e+01 1.4643277253e+01 8.6509973542e+00 1.7007801855e+01
2.6452064511e-02 -7.3003059434e-03 2.7440958142e-02 6.0139059369e+00 -2.4386432693e-02 2.3443921791e+03 1.3156554762e+01 1.2255396060e+01 1.5942817074e+01 8.3136183175e+00 1.7980257667e+01
2.7806429412e-02 -7.6740869062e-03 2.8845955115e-02 6.0139059369e+00 -4.1524957106e-02 1.6961900019e+03 1.4272189984e+01 1.2030528400e+01 1.6958424912e+01 7.8000541698e+00 1.8666253522e+01
2.9244985681e-02 -8.0711032099e-03 3.0338290896e-02 6.0139059369e+00 -5.9212666294e-02 1.1475811814e+03 1.5151867005e+01 1.1599540746e+01 1.7691742293e+01 7.1505715779e+00 1.9082149231e+01
3.0772966903e-02 -8.4927992327e-03 3.1923394726e-02 6.0139059369e+00 -7.7173477162e-02 7.2345216333e+02 1.5816725502e+01 1.1029177840e+01 1.8180903643e+01 6.4238860625e+00 1.9282416068e+01
3.2395932001e-02 -8.9407091395e-03 3.3607033343e-02 6.0139059369e+00 -9.5202879445e-02 4.2386780197e+02 1.6307163569e+01 1.0391144030e+01 1.8483927223e+01 5.6783705691e+00 1.9336479977e+01
3.4119785456e-02 -9.4164624637e-03 3.5395331965e-02 6.0139059369e+00 -1.1318236313e-01 2.3074388202e+02 1.6669567372e+01 9.7461800896e+00 1.8661686858e+01 4.9602365194e+00 1.9309647918e+01
3.5950798790e-02 -9.9217900353e-03 3.7294796569e-02 6.0139059369e+00 -1.3107392766e-01 1.1537525216e+02 1.6946698536e+01 9.1366187335e+00 1.8766665227e+01 4.2989149102e+00 1.9252750275e+01
3.7895633380e-02 -1.0458530278e-02 3.9312337565e-02 6.0139059369e+00 -1.4890172704e-01 4.8093996300e+01 1.7173247763e+01 8.5853311594e+00 1.8838387460e+01 3.7072237216e+00 1.9199696608e+01
3.9961364697e-02 -1.1028635897e-02 4.1455294935e-02 6.0139059369e+00 -1.6672825022e-01 9.2997283026e+00 1.7373529646e+01 8.1001151333e+00 1.8902366417e+01 3.1862111324e+00 1.9169021820e+01
4.2155508041e-02 -1.1634180983e-02 4.3731464934e-02 6.0139059369e+00 -1.8463713326e-01 -8.9646433221e+00 1.7559791297e+01 7.6811278333e+00 1.8970449671e+01 2.7327704740e+00 1.9166272334e+01
4.4486045887e-02 -1.2277368561e-02 4.6149128458e-02 6.0139059369e+00 -2.0272766236e-01 -1.1836008672e+01 1.7734399283e+01 7.3255970579e+00 1.9044180999e+01 2.3435998528e+00 1.9187842250e+01
4.6961456926e-02 -1.2960538599e-02 4.8717081167e-02 6.0139059369e+00 -2.2111107500e-01 -7.1549527411e+00 1.7896235828e+01 7.0278844147e+00 1.9120982885e+01 2.0135614379e+00 1.9226711007e+01
4.9590746907e-02 -1.3686176527e-02 5.1444665484e-02 6.0139059369e+00 -2.3990099491e-01 -2.5092698230e+00 1.8045561469e+01 6.7790627564e+00 1.9198731528e+01 1.7339804779e+00 1.9276876837e+01
5.2383481406e-02 -1.4456922275e-02 5.4341804588e-02 6.0139059369e+00 -2.5920304090e-01 -4.0012704493e-01 1.8183812536e+01 6.5691058427e+00 1.9276144148e+01 1.4948099328e+00 1.9334016394e+01
5.5349820620e-02 -1.5275579881e-02 5.7419038510e-02 6.0139059369e+00 -2.7911261686e-01 1.4605220245e+00 1.8311534214e+01 6.3904255269e+00 1.9351727554e+01 1.2885900722e+00 1.9394582328e+01
5.8500556339e-02 -1.6145127688e-02 6.0687562482e-02 6.0139059369e+00 -2.9972376064e-01 3.2671180012e+00 1.8428958107e+01 6.2388364541e+00 1.9424591546e+01 1.1112247540e+00 1.9456350562e+01
6.1847151199e-02 -1.7068729184e-02 6.4159267665e-02 6.0139059369e+00 -3.2113568477e-01 3.6571092719e-01 1.8538010166e+01 6.1098639434e+00 1.9495402241e+01 9.5788817772e-01 1.9518920521e+01
6.5401780389e-02 -1.8049744506e-02 6.7846784410e-02 6.0139059369e+00 -3.4343995891e-01 -6.3905004401e+00 1.8640600980e+01 5.9960357024e+00 1.9564013470e+01 8.2086904428e-01 1.9581226955e+01
6.9177375945e-02 -1.9091742671e-02 7.1763528208e-02 6.0139059369e+00 -3.6670626022e-01 -3.1350769739e+00 1.8734130941e+01 5.8920821308e+00 1.9626517398e+01 6.9577924640e-01 1.9638846553e+01
7.3187673796e-02 -2.0198514554e-02 7.5923748497e-02 6.0139059369e+00 -3.9100592759e-01 2.3118288564e+01 1.8812005640e+01 5.8018645332e+00 1.9677584511e+01 5.8809529358e-01 1.9686370622e+01
7.7447263737e-02 -2.1374086682e-02 8.0342580502e-02 6.0139059369e+00 -4.1645991152e-01 6.5048881533e+01 1.8870911406e+01 5.7341769355e+00 1.9716360087e+01 5.0717585897e-01 1.9722882204e+01
8.1971642509e-02 -2.2622735883e-02 8.5036100301e-02 6.0139059369e+00 -4.4324294387e-01 9.8624560021e+01 1.8916486311e+01 5.6901225506e+00 1.9748572513e+01 4.5258446410e-01 1.9753757845e+01
8.6777270177e-02 -2.3949004849e-02 9.0021383307e-02 6.0139059369e+00 -4.7152370093e-01 1.0570657519e+02 1.8960522820e+01 5.6588436365e+00 1.9782700728e+01 4.1071741882e-01 1.9786963812e+01
9.1881630011e-02 -2.5357718653e-02 9.5316566392e-02 6.0139059369e+00 -5.0140954374e-01 8.7720532995e+01 1.9012562377e+01 5.6271087262e+00 1.9824422273e+01 3.6628170429e-01 1.9827805747e+01
9.7303292096e-02 -2.6854002315e-02 1.0094091387e-01 6.0139059369e+00 -5.3295764288e-01 5.8871292697e+01 1.9074413328e+01 5.5898844187e+00 1.9874141256e+01 3.1394422243e-01 1.9876620729e+01
1.0306198089e-01 -2.8443299437e-02 1.0691488758e-01 6.0139059369e+00 -5.6622889120e-01 3.3369405280e+01 1.9141227618e+01 5.5525283913e+00 1.9928609670e+01 2.6015933645e-01 1.9930307731e+01
1.0917864697e-01 -3.0131392015e-02 1.1326022134e-01 6.0139059369e+00 -6.0134805277e-01 1.3911113362e+01 1.9208802002e+01 5.5229952079e+00 1.9985891952e+01 2.1371316849e-01 1.9987034558e+01
1.1567554328e-01 -3.1924421468e-02 1.2000000000e-01 6.0139059369e+00 -6.3848842936e-01 1.3911113362e+01 1.9279257214e+01 5.3207369113e+00 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

4.8746395609e-03 -1.1126046698e-03 5.0000000000e-03 6.0587858319e+00 0.0000000000e+00 -1.9216400802e+05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
4.8843888400e-03 -1.1148298791e-03 5.0100000000e-03 6.0587858319e+00 9.6082004011e-06 -1.6453150390e+05 -2.1633188133e-03 -1.7817731905e+00 -3.9859091433e-01 -1.7366190328e+00 1.7817745037e+00
4.8947441635e-03 -1.1171934141e-03 5.0206216299e-03 6.0587858319e+00 3.7795448796e-05 -1.3592766036e+05 -1.0170126891e-02 -3.3723701368e+00 -7.6033809306e-01 -3.2855547104e+00 3.3723854719e+00
4.9057432047e-03 -1.1197038735e-03 5.0319035320e-03 6.0587858319e+00 8.4453470125e-05 -1.0745867442e+05 -2.5911793920e-02 -4.7371670791e+00 -1.0793809739e+00 -4.6126304935e+00 4.7372379459e+00
4.9174259792e-03 -1.1223703906e-03 5.0438867508e-03 6.0587858319e+00 1.4887614242e-04 -8.0531049769e+04 -5.1100339717e-02 -5.8527942218e+00 -1.3521883840e+00 -5.6946815557e+00 5.8530172943e+00
4.9298349899e-03 -1.1252026663e-03 5.0566148823e-03 6.0587858319e+00 2.2981622313e-04 -5.6603530047e+04 -8.6955828386e-02 -6.7127221304e+00 -1.5784968621e+00 -6.5250706795e+00 6.7132853147e+00
4.9430153817e-03 -1.1282110047e-03 5.0701342324e-03 6.0587858319e+00 3.2564509142e-04 -3.6860257521e+04 -1.3397957519e-01 -7.3301956429e+00 -1.7617424080e+00 -7.1165990738e+00 7.3314199640e+00
4.9570151060e-03 -1.1314063504e-03 5.0844939857e-03 6.0587858319e+00 4.3459476658e-04 -2.1915760680e+04 -1.9188840362e-01 -7.7369369872e+00 -1.9087078051e+00 -7.5002566368e+00 7.7393161909e+00
4.9718850950e-03 -1.1348003284e-03 5.0997463842e-03 6.0587858319e+00 5.5502815953e-04 -1.1673550635e+04 -2.5974451811e-01 -7.9773800574e+00 -2.0283662416e+00 -7.7195718913e+00 7.9816075946e+00
4.9876794470e-03 -1.1384052861e-03 5.1159469173e-03 6.0587858319e+00 6.8566581249e-04 -5.4084516668e+03 -3.3624605705e-01 -8.1000012888e+00 -2.1302355182e+00 -7.8220955585e+00 8.1069773831e+00
5.0044556230e-03 -1.1422343388e-03 5.1331545240e-03 6.0587858319e+00 8.2570934197e-04 -2.0405272957e+03 -4.2007617877e-01 -8.1486523709e+00 -2.2227897280e+00 -7.8508728995e+00 8.1594729890e+00
5.0222746562e-03 -1.1463014169e-03 5.1514318068e-03 6.0587858319e+00 9.7484230984e-04 -4.7274748457e+02 -5.1018467958e-01 -8.1567712756e+00 -2.3124456468e+00 -7.8387372185e+00 8.1727110588e+00
5.0412013737e-03 -1.1506213166e-03 5.1708452601e-03 6.0587858319e+00 1.1331377297e-03 1.5662172030e+02 -6.0591769511e-01 -8.1458301762e+00 -2.4033438121e+00 -7.8067678353e+00 8.1683343169e+00
5.0613046325e-03 -1.1552097543e-03 5.1914655117e-03 6.0587858319e+00 1.3009299805e-03 3.8606572497e+02 -7.0699384558e-01 -8.1273141056e+00 -2.4977655591e+00 -7.7662244418e+00 8.1580067951e+00
5.0826575699e-03 -1.1600834229e-03 5.2133675797e-03 6.0587858319e+00 1.4787036995e-03 4.8318189753e+02 -8.1339069243e-01 -8.1062343907e+00 -2.5968041370e+00 -7.7219977136e+00 8.1469405555e+00
5.1053378697e-03 -1.1652600533e-03 5.2366311456e-03 6.0587858319e+00 1.6670236575e-03 5.5208264061e+02 -9.2522313928e-01 -8.0842999969e+00 -2.7009518492e+00 -7.6757282003e+00 8.1370722190e+00
5.1294280446e-03 -1.1707584785e-03 5.2613408443e-03 6.0587858319e+00 1.8665018748e-03 6.2283068488e+02 -1.0426644782e+00 -8.0619106491e+00 -2.8104665900e+00 -7.6277670438e+00 8.1290560663e+00
5.1550157367e-03 -1.1765987023e-03 5.2875865716e-03 6.0587858319e+00 2.0777870306e-03 6.9929109601e+02 -1.1659163445e+00 -8.0391010951e+00 -2.9255526714e+00 -7.5781032525e+00 8.1232079463e+00
5.1821940362e-03 -1.1828019718e-03 5.3154638117e-03 6.0587858319e+00 2.3015643089e-03 7.7759580008e+02 -1.2952061449e+00 -8.0159054635e+00 -3.0464393930e+00 -7.5267194968e+00 8.1198706491e+00
5.2110618200e-03 -1.1893908551e-03 5.3450739843e-03 6.0587858319e+00 2.5385601936e-03 8.5309928481e+02 -1.4307859666e+00 -7.9924737995e+00 -3.1734059097e+00 -7.4737059649e+00 8.1195311390e+00
5.2417241114e-03 -1.1963893230e-03 5.3765248137e-03 6.0587858319e+00 2.7895495215e-03 9.2411429562e+02 -1.5729179615e+00 -7.9690626030e+00 -3.3067648774e+00 -7.4192543918e+00 8.1228092237e+00
5.2742924624e-03 -1.2038228366e-03 5.4099307205e-03 6.0587858319e+00 3.0553619873e-03 9.9307802489e+02 -1.7218481435e+00 -7.9459459133e+00 -3.4468171214e+00 -7.3635772025e+00 8.1303639209e+00
5.3088853593e-03 -1.2117184396e-03 5.4454132383e-03 6.0587858319e+00 3.3368856669e-03 1.0648205784e+03 -1.8777832677e+00 -7.9233128945e+00 -3.5938063060e+00 -7.3068128113e+00 8.1427855937e+00
5.3456286541e-03 -1.2201048568e-03 5.4831014553e-03 6.0587858319e+00 3.6350673131e-03 1.1435255990e+03 -2.0408856354e+00 -7.9012230990e+00 -3.7479039149e+00 -7.2489831619e+00 8.1605478148e+00
5.3846560218e-03 -1.2290125988e-03 5.5231324844e-03 6.0587858319e+00 3.9509116688e-03 1.2306367285e+03 -2.2112892319e+00 -7.8796444499e+00 -3.9092334364e+00 -7.1900271671e+00 8.1840452543e+00
5.4261094471e-03 -1.2384740726e-03 5.5656519619e-03 6.0587858319e+00 4.2854828734e-03 1.3247456837e+03 -2.3891269859e+00 -7.8585406061e+00 -4.0779163795e+00 -7.1298798176e+00 8.2136829871e+00
5.4701397412e-03 -1.2485236999e-03 5.6108145770e-03 6.0587858319e+00 4.6399098111e-03 1.4229525209e+03 -2.5745527572e+00 -7.8379498297e+00 -4.2541112608e+00 -7.0685441792e+00 8.2499563291e+00
5.5169070899e-03 -1.2591980421e-03 5.6587846352e-03 6.0587858319e+00 5.0153950978e-03 1.5225311953e+03 -2.7677458182e+00 -7.8180147357e+00 -4.4380245927e+00 -7.0061193992e+00 8.2934776374e+00
5.5665816366e-03 -1.2705359332e-03 5.7097366555e-03 6.0587858319e+00 5.4132257943e-03 1.6219984894e+03 -2.9688959448e+00 -7.7989582466e+00 -4.6298909979e+00 -6.9427805821e+00 8.3449441498e+00
5.6193441015e-03 -1.2825786215e-03 5.7638560055e-03 6.0587858319e+00 5.8347836138e-03 1.7213086491e+03 -3.1781769826e+00 -7.7810293321e+00 -4.8299353643e+00 -6.8787317709e+00 8.4050714690e+00
5.6753864388e-03 -1.2953699193e-03 5.8213395759e-03 6.0587858319e+00 6.2815532482e-03 1.8213957917e+03 -3.3957209952e+00 -7.7644503035e+00 -5.0383359134e+00 -6.8141603163e+00 8.4745271014e+00
5.7349125351e-03 -1.3089563623e-03 5.8823964966e-03 6.0587858319e+00 6.7551287951e-03 1.9234802065e+03 -3.6216028684e+00 -7.7493880741e+00 -5.2552027951e+00 -6.7492122830e+00 8.5538893411e+00
5.7981389513e-03 -1.3233873792e-03 5.9472488980e-03 6.0587858319e+00 7.2572193803e-03 2.0284925879e+03 -3.8558389315e+00 -7.7359550077e+00 -5.4805769326e+00 -6.6839935841e+00 8.6436389181e+00
5.8652957104e-03 -1.3387154713e-03 6.0161327182e-03 6.0587858319e+00 7.7896555112e-03 2.1367901158e+03 -4.0983965045e+00 -7.7242307704e+00 -5.7144441925e+00 -6.6185891603e+00 8.7441749126e+00
5.9366271342e-03 -1.3549964033e-03 6.0892985625e-03 6.0587858319e+00 8.3543974152e-03 2.2481628330e+03 -4.3492073071e+00 -7.7142903855e+00 -5.9567547010e+00 -6.5530873475e+00 8.8558387718e+00
6.0123927322e-03 -1.3722894066e-03 6.1670126141e-03 6.0587858319e+00 8.9535459054e-03 2.3620236279e+03 -4.6081775343e+00 -7.7062256154e+00 -6.2074374237e+00 -6.4875984812e+00 8.9789316415e+00
6.0928681462e-03 -1.3906573947e-03 6.2495576032e-03 6.0587858319e+00 9.5893555805e-03 2.4776505095e+03 -4.8751903267e+00 -7.7001534779e+00 -6.4664044702e+00 -6.4222626490e+00 9.1137173703e+00
6.1783461521e-03 -1.4101671917e-03 6.3372338354e-03 6.0587858319e+00 1.0264249721e-02 2.5943809383e+03 -5.1501004820e+00 -7.6962128760e+00 -6.7335451875e+00 -6.3572475817e+00 9.2604118487e+00
6.2691377262e-03 -1.4308897761e-03 6.4303602839e-03 6.0587858319e+00 1.0980836221e-02 2.7117119996e+03 -5.4327245720e+00 -7.6945548870e+00 -7.0087143643e+00 -6.2927413854e+00 9.4191651002e+00
6.3655731757e-03 -1.4529005381e-03 6.5292757507e-03 6.0587858319e+00 1.1741924224e-02 2.8293185527e+03 -5.7228305800e+00 -7.6953328440e+00 -7.2917199207e+00 -6.2289451776e+00 9.5900436614e+00
6.4680033406e-03 -1.4762795548e-03 6.6343400982e-03 6.0587858319e+00 1.2550541532e-02 2.9470129397e+03 -6.0201306007e+00 -7.6986963556e+00 -7.5823144609e+00 -6.1660688807e+00 9.7730188799e+00
6.5768008705e-03 -1.5011118811e-03 6.7459355593e-03 6.0587858319e+00 1.3409953223e-02 3.0646857705e+03 -6.3242783125e+00 -7.7047905924e+00 -7.8801926498e+00 -6.1043310893e+00 9.9679633951e+00
6.6923615798e-03 -1.5274878589e-03 6.8644681275e-03 6.0587858319e+00 1.4323682105e-02 3.1822536693e+03 -6.6348710690e+00 -7.7137596519e+00 -8.1849940010e+00 -6.0439618855e+00 1.0174654887e+01
6.8151058879e-03 -1.5555034462e-03 6.9903690342e-03 6.0587858319e+00 1.5295531580e-02 3.2996284640e+03 -6.9514552925e+00 -7.7257516663e+00 -8.4963092713e+00 -5.9852066180e+00 1.0392784492e+01
6.9454803487e-03 -1.5852605661e-03 7.1240963172e-03 6.0587858319e+00 1.6329611378e-02 3.4167097778e+03 -7.2735335779e+00 -7.7409232901e+00 -8.8136883855e+00 -5.9283286966e+00 1.0621967054e+01
7.0839592753e-03 -1.6168674774e-03 7.2661364874e-03 6.0587858319e+00 1.7430366373e-02 3.5333960515e+03 -7.6005723371e+00 -7.7594418507e+00 -9.1366483676e+00 -5.8736099881e+00 1.0861751133e+01
7.2310464656e-03 -1.6504391688e-03 7.4170062988e-03 6.0587858319e+00 1.8602608487e-02 3.6496066381e+03 -7.9320094962e+00 -7.7814841395e+00 -9.4646805758e+00 -5.8213479245e+00 1.1111627696e+01
7.3872770348e-03 -1.6860977767e-03 7.5772546283e-03 6.0587858319e+00 1.9851551447e-02 3.7653084432e+03 -8.2672623537e+00 -7.8072311931e+00 -9.7972572026e+00 -5.7718486668e+00 1.1371037144e+01
7.5532193628e-03 -1.7239730302e-03 7.7474644724e-03 6.0587858319e+00 2.1182847815e-02 3.8805428752e+03 -8.6057360458e+00 -7.8368583446e+00 -1.0133837314e+01 -5.7254155217e+00 1.1639374623e+01
7.7294771614e-03 -1.7642027225e-03 7.9282550687e-03 6.0587858319e+00 2.2602627276e-02 3.9954512383e+03 -8.9468331518e+00 -7.8705193706e+00 -1.0473872686e+01 -5.6823313489e+00 1.1915993396e+01
7.9166916711e-03 -1.8069332127e-03 8.1202841484e-03 6.0587858319e+00 2.4117534357e-02 4.1102985153e+03 -9.2899649300e+00 -7.9083228084e+00 -1.0816813491e+01 -5.6428329718e+00 1.2200205656e+01
8.1155439939e-03 -1.8523199577e-03 8.3242503292e-03 6.0587858319e+00 2.5734762605e-02 4.2254966553e+03 -9.6345646397e+00 -7.9502975059e+00 -1.1162113615e+01 -5.6070746268e+00 1.2491279607e+01
8.3267575709e-03 -1.9005280784e-03 8.5408956568e-03 6.0587858319e+00 2.7462080350e-02 4.3416292658e+03 -9.9801034326e+00 -7.9963430794e+00 -1.1509235133e+01 -5.5750761267e+00 1.2788430989e+01
8.5511008145e-03 -1.9517329598e-03 8.7710083050e-03 6.0587858319e+00 2.9307840350e-02 4.4594803372e+03 -1.0326109371e+01 -8.0461589777e+00 -1.1857651060e+01 -5.5466494720e+00 1.3090806279e+01
8.7893899041e-03 -2.0061208895e-03 9.0154254426e-03 6.0587858319e+00 3.1280961199e-02 4.5800706661e+03 -1.0672190062e+01 -8.0991429061e+00 -1.2206844820e+01 -5.5212947839e+00 1.3397453360e+01
9.0424917552e-03 -2.0638897353e-03 9.2750362793e-03 6.0587858319e+00 3.3390861574e-02 4.7047071110e+03 -1.1018058871e+01 -8.1542449837e+00 -1.2556303340e+01 -5.4980522871e+00 1.3707272979e+01
9.3113271731e-03 -2.1252496652e-03 9.5507853009e-03 6.0587858319e+00 3.5647317815e-02 4.8350517967e+03 -1.1363562969e+01 -8.2097575983e+00 -1.2905497648e+01 -5.4752911899e+00 1.4018940158e+01
9.5968742035e-03 -2.1904239115e-03 9.8436757052e-03 6.0587858319e+00 3.8060199002e-02 4.9732203770e+03 -1.1708707664e+01 -8.2630118827e+00 -1.3253839038e+01 -5.4504083584e+00 1.4330778085e+01
9.9001716900e-03 -2.2596495836e-03 1.0154773052e-02 6.0587858319e+00 4.0639008450e-02 5.1219196026e+03 -1.2053663545e+01 -8.3099396354e+00 -1.3600588563e+01 -5.4193996293e+00 1.4640556738e+01
1.0222323054e-02 -2.3331785302e-03 1.0485209138e-02 6.0587858319e+00 4.3392122332e-02 5.2846323913e+03 -1.2398728434e+01 -8.3444446184e+00 -1.3944680036e+01 -5.3762553390e+00 1.4945173896e+01
1.0564500309e-02 -2.4112782557e-03 1.0836186119e-02 6.0587858319e+00 4.6325559390e-02 5.4658489836e+03 -1.2744190546e+01 -8.3575115436e+00 -1.4284388356e+01 -5.3121220974e+00 1.5240157213e+01
1.0927948324e-02 -2.4942328933e-03 1.1208980876e-02 6.0587858319e+00 4.9441034671e-02 5.6713206591e+03 -1.3089995983e+01 -8.3359707948e+00 -1.4616730461e+01 -5.2141724713e+00 1.5518904727e+01
