
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180

-0.688372 -0.391874  0 
-0.696575 -0.4  0 
-0.696959 -0.400225  0 
-0.705546 -0.40105  0 
-0.713491 -0.408602  0 
-0.714132 -0.408963  0 
-0.72267 -0.417204  0 
-0.722644 -0.425806  0 
-0.721337 -0.434409  0 
-0.714132 -0.440716  0 
-0.713979 -0.443011  0 
-0.705546 -0.451383  0 
-0.705455 -0.451613  0 
-0.705546 -0.452532  0 
-0.713328 -0.460215  0 
-0.714132 -0.460619  0 
-0.722389 -0.468817  0 
-0.722719 -0.469098  0 
-0.731306 -0.469662  0 
-0.739319 -0.477419  0 
-0.739893 -0.47788  0 
-0.748288 -0.486022  0 
-0.748479 -0.486669  0 
-0.757016 -0.494624  0 
-0.748479 -0.502908  0 
-0.748416 -0.503226  0 
-0.746195 -0.511828  0 
-0.739893 -0.517255  0 
-0.739733 -0.52043  0 
-0.731306 -0.528809  0 
-0.722719 -0.521918  0 
-0.721565 -0.52043  0 
-0.714132 -0.514018  0 
-0.705546 -0.5123  0 
-0.705098 -0.511828  0 
-0.696959 -0.503827  0 
-0.69616 -0.503226  0 
-0.688372 -0.495593  0 
-0.684806 -0.494624  0 
-0.687588 -0.486022  0 
-0.688294 -0.477419  0 
-0.688372 -0.477207  0 
-0.696849 -0.468817  0 
-0.696959 -0.467815  0 
-0.705425 -0.460215  0 
-0.696959 -0.452798  0 
-0.696795 -0.451613  0 
-0.688372 -0.443473  0 
-0.687636 -0.443011  0 
-0.679785 -0.43551  0 
-0.671199 -0.434668  0 
-0.670872 -0.434409  0 
-0.662612 -0.426208  0 
-0.661384 -0.425806  0 
-0.662432 -0.417204  0 
-0.662612 -0.414788  0 
-0.669628 -0.408602  0 
-0.671103 -0.4  0 
-0.671199 -0.39893  0 
-0.679785 -0.391575  0 
-0.688372 -0.391874  0 

-0.542397 -0.348608  0 
-0.550824 -0.356989  0 
-0.550984 -0.35715  0 
-0.559571 -0.35754  0 
-0.567984 -0.365591  0 
-0.568099 -0.374194  0 
-0.567916 -0.382796  0 
-0.559571 -0.390894  0 
-0.559417 -0.391398  0 
-0.550984 -0.399759  0 
-0.542397 -0.391772  0 
-0.54218 -0.391398  0 
-0.53381 -0.383206  0 
-0.533055 -0.382796  0 
-0.525224 -0.375225  0 
-0.52126 -0.374194  0 
-0.525053 -0.365591  0 
-0.525224 -0.365056  0 
-0.533591 -0.356989  0 
-0.53381 -0.352152  0 
-0.542397 -0.348608  0 

-0.662612 -0.331558  0 
-0.670905 -0.339785  0 
-0.671199 -0.339936  0 
-0.679785 -0.34025  0 
-0.688167 -0.348387  0 
-0.688372 -0.348679  0 
-0.696901 -0.356989  0 
-0.688372 -0.365095  0 
-0.688292 -0.365591  0 
-0.688173 -0.374194  0 
-0.679785 -0.382469  0 
-0.679682 -0.382796  0 
-0.671199 -0.383651  0 
-0.668361 -0.382796  0 
-0.662612 -0.379092  0 
-0.654025 -0.374432  0 
-0.65351 -0.374194  0 
-0.645438 -0.366267  0 
-0.636852 -0.365767  0 
-0.628265 -0.366188  0 
-0.628103 -0.374194  0 
-0.619678 -0.382426  0 
-0.619571 -0.382796  0 
-0.619215 -0.391398  0 
-0.619324 -0.4  0 
-0.619678 -0.400241  0 
-0.628265 -0.402269  0 
-0.635125 -0.408602  0 
-0.636852 -0.409047  0 
-0.645213 -0.417204  0 
-0.645438 -0.417586  0 
-0.65401 -0.425806  0 
-0.653571 -0.434409  0 
-0.645438 -0.441915  0 
-0.645285 -0.443011  0 
-0.636852 -0.45136  0 
-0.63675 -0.451613  0 
-0.63634 -0.460215  0 
-0.636852 -0.4606  0 
-0.645128 -0.468817  0 
-0.645438 -0.469123  0 
-0.654025 -0.469878  0 
-0.661891 -0.477419  0 
-0.662612 -0.47804  0 
-0.670939 -0.486022  0 
-0.671199 -0.48697  0 
-0.679776 -0.494624  0 
