# x y speed omega solid
1.4080779944e-02 2.3165680473e-02 2.4140712698e+01 -1.9531533909e-02 0
1.4582172702e-02 2.3165680473e-02 2.4141469451e+01 -2.4514589818e-02 0
1.5083565460e-02 2.3165680473e-02 2.4138790809e+01 -3.4424463830e-02 0
1.5584958217e-02 2.3165680473e-02 2.4129636818e+01 -1.3837521516e-02 0
1.6086350975e-02 2.3165680473e-02 2.4112769870e+01 1.8396617322e-02 0
1.6587743733e-02 2.3165680473e-02 2.4088879096e+01 3.9608144853e-02 0
1.7089136490e-02 2.3165680473e-02 2.4056505313e+01 2.9950039068e-02 0
1.7590529248e-02 2.3165680473e-02 2.4022046928e+01 6.9134593781e-03 0
1.8091922006e-02 2.3165680473e-02 2.3982861573e+01 -1.5795776653e-02 0
1.8593314763e-02 2.3165680473e-02 2.3936544105e+01 -3.0496385640e-02 0
1.9094707521e-02 2.3165680473e-02 2.3880919865e+01 -1.3114906198e-02 0
1.9596100279e-02 2.3165680473e-02 2.3819208668e+01 8.0519503311e-03 0
2.0097493036e-02 2.3165680473e-02 2.3761948695e+01 2.1433151473e-02 0
2.0598885794e-02 2.3165680473e-02 2.3695956704e+01 7.9171211096e-03 0
2.1100278552e-02 2.3165680473e-02 2.3623488917e+01 -1.5820697795e-04 0
2.1601671309e-02 2.3165680473e-02 2.3546067374e+01 7.8796435414e-03 0
2.2103064067e-02 2.3165680473e-02 2.3467176444e+01 2.7270998417e-02 0
2.2604456825e-02 2.3165680473e-02 2.3387665250e+01 2.7163552224e-02 0
2.3105849582e-02 2.3165680473e-02 2.3303921758e+01 2.3425847040e-02 0
2.3607242340e-02 2.3165680473e-02 2.3216558654e+01 1.7394831140e-02 0
2.4108635097e-02 2.3165680473e-02 2.3125649469e+01 9.1070160420e-03 0
2.4610027855e-02 2.3165680473e-02 2.3033654540e+01 -7.1831902273e-05 0
2.5111420613e-02 2.3165680473e-02 2.2944065350e+01 -1.9326553364e-03 0
2.5612813370e-02 2.3165680473e-02 2.2852153299e+01 4.2510692265e-03 0
2.6114206128e-02 2.3165680473e-02 2.2757970258e+01 1.8328098100e-02 0
2.6615598886e-02 2.3165680473e-02 2.2660272601e+01 2.5574030882e-02 0
2.7116991643e-02 2.3165680473e-02 2.2565518632e+01 -3.5981212412e-02 0
2.7618384401e-02 2.3165680473e-02 2.2473670134e+01 -1.0086406574e-01 0
2.8119777159e-02 2.3165680473e-02 2.2380698097e+01 -1.6558084296e-01 0
2.8621169916e-02 2.3165680473e-02 2.2286630051e+01 -2.3014018834e-01 0
2.9122562674e-02 2.3165680473e-02 2.2190607414e+01 -2.6578967052e-01 0
2.9623955432e-02 2.3165680473e-02 2.2099645978e+01 -1.2758672856e-01 0
3.0125348189e-02 2.3165680473e-02 2.2011387103e+01 -7.3540290288e-03 0
3.0626740947e-02 2.3165680473e-02 2.1922961957e+01 9.0856678080e-02 0
3.1128133705e-02 2.3165680473e-02 2.1834376061e+01 1.6753549119e-01 0
3.1629526462e-02 2.3165680473e-02 2.1745634707e+01 2.2316533955e-01 0
3.2130919220e-02 2.3165680473e-02 2.1663730980e+01 1.9934377267e-01 0
3.2632311978e-02 2.3165680473e-02 2.1583024398e+01 1.2512429606e-01 0
3.3133704735e-02 2.3165680473e-02 2.1502866251e+01 7.2579852772e-02 0
3.3635097493e-02 2.3165680473e-02 2.1423244627e+01 4.1216278055e-02 0
3.4136490251e-02 2.3165680473e-02 2.1344147791e+01 3.0548671201e-02 0
3.4637883008e-02 2.3165680473e-02 2.1271448423e+01 3.6299324855e-02 0
3.5139275766e-02 2.3165680473e-02 2.1204532257e+01 5.3085887343e-02 0
3.5640668524e-02 2.3165680473e-02 2.1134642037e+01 8.0686652257e-02 0
3.6142061281e-02 2.3165680473e-02 2.1065734680e+01 7.8775822248e-02 0
3.6643454039e-02 2.3165680473e-02 2.0997787343e+01 4.8036602064e-02 0
3.7144846797e-02 2.3165680473e-02 2.0931787740e+01 -9.2824553669e-03 0
3.7646239554e-02 2.3165680473e-02 2.0875268345e+01 -6.9480777619e-02 0
3.8147632312e-02 2.3165680473e-02 2.0819732511e+01 -1.3643918375e-01 0
3.8649025070e-02 2.3165680473e-02 2.0765157147e+01 -2.1000145642e-01 0
3.9150417827e-02 2.3165680473e-02 2.0709305114e+01 -2.4826454579e-01 0
3.9651810585e-02 2.3165680473e-02 2.0653882860e+01 -2.3672066423e-01 0
4.0153203343e-02 2.3165680473e-02 2.0603261842e+01 -1.8078619539e-01 0
4.0654596100e-02 2.3165680473e-02 2.0557742254e+01 -1.0299323656e-01 0
4.1155988858e-02 2.3165680473e-02 2.0513319557e+01 -1.4906548694e-02 0
4.1657381616e-02 2.3165680473e-02 2.0469968067e+01 8.3236899857e-02 0
4.2158774373e-02 2.3165680473e-02 2.0427662761e+01 1.9120604199e-01 0
4.2660167131e-02 2.3165680473e-02 2.0386379258e+01 3.0877560084e-01 0
4.3161559889e-02 2.3165680473e-02 2.0349182558e+01 3.7050344081e-01 0
4.3662952646e-02 2.3165680473e-02 2.0313848874e+01 3.1714335185e-01 0
4.4164345404e-02 2.3165680473e-02 2.0279569232e+01 2.4908822496e-01 0
4.4665738162e-02 2.3165680473e-02 2.0246319281e+01 1.6667229348e-01 0
4.5167130919e-02 2.3165680473e-02 2.0214075311e+01 7.0221204942e-02 0
4.5668523677e-02 2.3165680473e-02 2.0182814239e+01 -3.9947779656e-02 0
4.6169916435e-02 2.3165680473e-02 2.0154446348e+01 -1.4749312276e-01 0
4.6671309192e-02 2.3165680473e-02 2.0129133025e+01 -2.3909452079e-01 0
4.7172701950e-02 2.3165680473e-02 2.0104665265e+01 -3.2876116377e-01 0
4.7674094708e-02 2.3165680473e-02 2.0081023907e+01 -4.1653747400e-01 0
4.8175487465e-02 2.3165680473e-02 2.0058056602e+01 -4.8252747542e-01 0
4.8676880223e-02 2.3165680473e-02 2.0035138928e+01 -4.1674289403e-01 0
4.9178272981e-02 2.3165680473e-02 2.0013223751e+01 -3.3167268093e-01 0
4.9679665738e-02 2.3165680473e-02 1.9994784267e+01 -2.2548486613e-01 0
5.0181058496e-02 2.3165680473e-02 1.9977097928e+01 -1.0859764251e-01 0
5.0682451253e-02 2.3165680473e-02 1.9960148070e+01 1.8756230522e-02 0
5.1183844011e-02 2.3165680473e-02 1.9943918471e+01 1.5635000541e-01 0
5.1685236769e-02 2.3165680473e-02 1.9928393335e+01 3.0396278471e-01 0
5.2186629526e-02 2.3165680473e-02 1.9913557286e+01 4.6137936282e-01 0
5.2688022284e-02 2.3165680473e-02 1.9899893320e+01 6.0925409976e-01 0
5.3189415042e-02 2.3165680473e-02 1.9888007132e+01 7.0715077776e-01 0
5.3690807799e-02 2.3165680473e-02 1.9876684486e+01 7.9253392620e-01 0
5.4192200557e-02 2.3165680473e-02 1.9865913285e+01 8.6567062629e-01 0
5.4693593315e-02 2.3165680473e-02 1.9855316796e+01 7.0191894701e-01 0
5.5194986072e-02 2.3165680473e-02 1.9845284450e+01 5.3336691144e-01 0
5.5696378830e-02 2.3165680473e-02 1.9835809351e+01 3.6311768454e-01 0
5.6197771588e-02 2.3165680473e-02 1.9827070479e+01 1.8533129016e-01 0
5.6699164345e-02 2.3165680473e-02 1.9819548962e+01 2.3326274389e-02 0
5.7200557103e-02 2.3165680473e-02 1.9812499178e+01 -7.6133167250e-02 0
5.7701949861e-02 2.3165680473e-02 1.9805911334e+01 -1.1433452205e-01 0
5.8203342618e-02 2.3165680473e-02 1.9799775887e+01 -9.2532669002e-02 0
5.8704735376e-02 2.3165680473e-02 1.9794083541e+01 -1.1950805678e-02 0
5.9206128134e-02 2.3165680473e-02 1.9788825231e+01 1.2621865150e-01 0
5.9707520891e-02 2.3165680473e-02 1.9783992128e+01 3.2081319290e-01 0
6.0208913649e-02 2.3165680473e-02 1.9779826321e+01 5.8963515108e-01 0
6.0710306407e-02 2.3165680473e-02 1.9776097108e+01 9.1377449683e-01 0
6.1211699164e-02 2.3165680473e-02 1.9772707866e+01 1.2853519676e+00 0
6.1713091922e-02 2.3165680473e-02 1.9769651806e+01 1.7034286634e+00 0
6.2214484680e-02 2.3165680473e-02 1.9766751592e+01 1.6916106522e+00 0
6.2715877437e-02 2.3165680473e-02 1.9764178384e+01 1.5859818339e+00 0
6.3217270195e-02 2.3165680473e-02 1.9761929856e+01 1.3979696469e+00 0
6.3718662953e-02 2.3165680473e-02 1.9759999655e+01 1.1291719337e+00 0
6.4220055710e-02 2.3165680473e-02 1.9758299668e+01 5.8352455025e-01 0
6.4721448468e-02 2.3165680473e-02 1.9756933783e+01 1.0902497218e-01 0
6.5222841226e-02 2.3165680473e-02 1.9755906588e+01 -2.6480157123e-01 0
6.5724233983e-02 2.3165680473e-02 1.9755211592e+01 -5.3987455611e-01 0
6.6225626741e-02 2.3165680473e-02 1.9754842463e+01 -7.1806744393e-01 0
6.6727019499e-02 2.3165680473e-02 1.9754793022e+01 -8.0120896470e-01 0
6.7228412256e-02 2.3165680473e-02 1.9755057237e+01 -7.9108436131e-01 0
6.7729805014e-02 2.3165680473e-02 1.9755629218e+01 -6.8943659607e-01 0
6.8231197772e-02 2.3165680473e-02 1.9756517185e+01 2.3456747690e-02 0
6.8732590529e-02 2.3165680473e-02 1.9757762191e+01 1.3489600623e+00 0
6.9233983287e-02 2.3165680473e-02 1.9759361363e+01 3.0058103986e+00 0
6.9735376045e-02 2.3165680473e-02 1.9761308190e+01 4.9879378610e+00 0
7.0236768802e-02 2.3165680473e-02 1.9763596313e+01 7.2894133774e+00 0
7.0738161560e-02 2.3165680473e-02 1.9766219518e+01 9.9044448569e+00 0
7.1239554318e-02 2.3165680473e-02 1.9769171739e+01 1.2827373465e+01 0
7.1740947075e-02 2.3165680473e-02 1.9771037150e+01 1.3592592853e+01 0
7.2242339833e-02 2.3165680473e-02 1.9772741849e+01 1.3643858374e+01 0
7.2743732591e-02 2.3165680473e-02 1.9774039532e+01 1.3609714981e+01 0
7.3245125348e-02 2.3165680473e-02 1.9775182766e+01 1.3016491349e+01 0
7.3746518106e-02 2.3165680473e-02 1.9776223462e+01 1.1815107195e+01 0
7.4247910864e-02 2.3165680473e-02 1.9777163399e+01 1.0016217307e+01 0
7.4749303621e-02 2.3165680473e-02 1.9778004316e+01 7.6302385313e+00 0
7.5250696379e-02 2.3165680473e-02 1.9778747914e+01 4.6673560773e+00 0
7.5752089136e-02 2.3165680473e-02 1.9779395857e+01 1.1375296344e+00 0
7.6253481894e-02 2.3165680473e-02 1.9779949772e+01 -2.9495006929e+00 0
7.6754874652e-02 2.3165680473e-02 1.9780411251e+01 -7.5842086267e+00 0
7.7256267409e-02 2.3165680473e-02 1.9780171396e+01 -1.2678641607e+01 0
7.7757660167e-02 2.3165680473e-02 1.9779530277e+01 -1.8126905665e+01 0
7.8259052925e-02 2.3165680473e-02 1.9778821374e+01 -2.3936603383e+01 0
7.8760445682e-02 2.3165680473e-02 1.9778045808e+01 -3.0101677866e+01 0
7.9261838440e-02 2.3165680473e-02 1.9777204679e+01 -3.6616202272e+01 0
7.9763231198e-02 2.3165680473e-02 1.9776299064e+01 -4.3474376472e+01 0
8.0264623955e-02 2.3165680473e-02 1.9775330015e+01 -5.0670523815e+01 0
8.0766016713e-02 2.3165680473e-02 1.9774298564e+01 -5.8199087982e+01 0
8.1267409471e-02 2.3165680473e-02 1.9773205721e+01 -6.6054629932e+01 0
8.1768802228e-02 2.3165680473e-02 1.9772052476e+01 -7.4231824938e+01 0
8.2270194986e-02 2.3165680473e-02 1.9770727517e+01 -8.0705982921e+01 0
8.2771587744e-02 2.3165680473e-02 1.9769426318e+01 -8.6962037579e+01 0
8.3272980501e-02 2.3165680473e-02 1.9768166078e+01 -9.3212760928e+01 0
8.3774373259e-02 2.3165680473e-02 1.9766946127e+01 -9.9458251843e+01 0
8.4275766017e-02 2.3165680473e-02 1.9770513460e+01 -9.5887235380e+01 0
8.4777158774e-02 2.3165680473e-02 1.9776500358e+01 -8.7452198774e+01 0
8.5278551532e-02 2.3165680473e-02 1.9782597095e+01 -7.8936048265e+01 0
8.5779944290e-02 2.3165680473e-02 1.9788801948e+01 -7.0340039832e+01 0
8.6281337047e-02 2.3165680473e-02 1.9795113229e+01 -6.1665404427e+01 0
8.6782729805e-02 2.3165680473e-02 1.9801529285e+01 -5.2913348571e+01 0
8.7284122563e-02 2.3165680473e-02 1.9807934938e+01 -4.3547670601e+01 0
8.7785515320e-02 2.3165680473e-02 1.9814201878e+01 -3.4052902984e+01 0
8.8286908078e-02 2.3165680473e-02 1.9820369304e+01 -2.4886556017e+01 0
8.8788300836e-02 2.3165680473e-02 1.9826438742e+01 -1.6043585709e+01 0
8.9289693593e-02 2.3165680473e-02 1.9832411691e+01 -7.5190482669e+00 0
8.9791086351e-02 2.3165680473e-02 1.9838289619e+01 6.9190231559e-01 0
9.0292479109e-02 2.3165680473e-02 1.9844073964e+01 8.5940165974e+00 0
9.0793871866e-02 2.3165680473e-02 1.9849766138e+01 1.6191951964e+01 0
9.1295264624e-02 2.3165680473e-02 1.9855367525e+01 2.3490274843e+01 0
9.1796657382e-02 2.3165680473e-02 1.9860879480e+01 3.0493462850e+01 0
9.2298050139e-02 2.3165680473e-02 1.9866303334e+01 3.7205906887e+01 0
9.2799442897e-02 2.3165680473e-02 1.9871413020e+01 4.3195488521e+01 0
9.3300835655e-02 2.3165680473e-02 1.9876260731e+01 4.8569210695e+01 0
9.3802228412e-02 2.3165680473e-02 1.9880942719e+01 5.3514439366e+01 0
9.4303621170e-02 2.3165680473e-02 1.9885461403e+01 5.8037431104e+01 0
9.4805013928e-02 2.3165680473e-02 1.9889819156e+01 6.2144323932e+01 0
9.5306406685e-02 2.3165680473e-02 1.9894018305e+01 6.5841140055e+01 0
9.5807799443e-02 2.3165680473e-02 1.9898061135e+01 6.9133788512e+01 0
9.6309192201e-02 2.3165680473e-02 1.9901949888e+01 7.2028067760e+01 0
9.6810584958e-02 2.3165680473e-02 1.9905686764e+01 7.4529668189e+01 0
9.7311977716e-02 2.3165680473e-02 1.9909273921e+01 7.6644174570e+01 0
9.7813370474e-02 2.3165680473e-02 1.9912713479e+01 7.8377068440e+01 0
9.8314763231e-02 2.3165680473e-02 1.9916054117e+01 7.9773342938e+01 0
9.8816155989e-02 2.3165680473e-02 1.9919554722e+01 8.1075212693e+01 0
9.9317548747e-02 2.3165680473e-02 1.9922925428e+01 8.2053570580e+01 0
9.9818941504e-02 2.3165680473e-02 1.9926168042e+01 8.2712920280e+01 0
1.0032033426e-01 2.3165680473e-02 1.9929284338e+01 8.3057683889e+01 0
1.0082172702e-01 2.3165680473e-02 1.9932276059e+01 8.3092203712e+01 0
1.0132311978e-01 2.3165680473e-02 1.9935144918e+01 8.2820744017e+01 0
1.0182451253e-01 2.3165680473e-02 1.9934850971e+01 7.6860321200e+01 0
1.0232590529e-01 2.3165680473e-02 1.9933168658e+01 6.8435714164e+01 0
1.0282729805e-01 2.3165680473e-02 1.9931755523e+01 6.0499449113e+01 0
1.0332869081e-01 2.3165680473e-02 1.9930607925e+01 5.3044926102e+01 0
1.0383008357e-01 2.3165680473e-02 1.9929722290e+01 4.6065661435e+01 0
1.0433147632e-01 2.3165680473e-02 1.9929095104e+01 3.9555285176e+01 0
1.0483286908e-01 2.3165680473e-02 1.9929238315e+01 3.4014208569e+01 0
1.0533426184e-01 2.3165680473e-02 1.9929696751e+01 2.8894866854e+01 0
1.0583565460e-01 2.3165680473e-02 1.9930418534e+01 2.4140381730e+01 0
1.0633704735e-01 2.3165680473e-02 1.9931400191e+01 1.9745942105e+01 0
1.0683844011e-01 2.3165680473e-02 1.9932638307e+01 1.5706819674e+01 0
1.0733983287e-01 2.3165680473e-02 1.9934129528e+01 1.2018367172e+01 0
1.0784122563e-01 2.3165680473e-02 1.9935870557e+01 8.6760166804e+00 0
1.0834261838e-01 2.3165680473e-02 1.9937858151e+01 5.6752779717e+00 0
1.0884401114e-01 2.3165680473e-02 1.9940089124e+01 3.0117368905e+00 0
1.0934540390e-01 2.3165680473e-02 1.9942560344e+01 6.8105378013e-01 0
1.0984679666e-01 2.3165680473e-02 1.9945268730e+01 -1.3210380564e+00 0
1.1034818942e-01 2.3165680473e-02 1.9948211254e+01 -2.9987338566e+00 0
1.1084958217e-01 2.3165680473e-02 1.9951384938e+01 -4.3561588631e+00 0
1.1135097493e-01 2.3165680473e-02 1.9953634074e+01 -5.8645986041e+00 0
1.1185236769e-01 2.3165680473e-02 1.9956062536e+01 -7.3707308289e+00 0
1.1235376045e-01 2.3165680473e-02 1.9958706035e+01 -8.8639709814e+00 0
1.1285515320e-01 2.3165680473e-02 1.9961561876e+01 -1.0344481568e+01 0
1.1335654596e-01 2.3165680473e-02 1.9964627414e+01 -1.1812422416e+01 0
1.1385793872e-01 2.3165680473e-02 1.9967900042e+01 -1.3267950726e+01 0
1.1435933148e-01 2.3165680473e-02 1.9971377199e+01 -1.4711221124e+01 0
1.1486072423e-01 2.3165680473e-02 1.9975056362e+01 -1.6142385716e+01 0
1.1536211699e-01 2.3165680473e-02 1.9978935052e+01 -1.7561594138e+01 0
1.1586350975e-01 2.3165680473e-02 1.9983010828e+01 -1.8968993601e+01 0
1.1636490251e-01 2.3165680473e-02 1.9987281289e+01 -2.0364728945e+01 0
1.1686629526e-01 2.3165680473e-02 1.9991744071e+01 -2.1748942683e+01 0
1.1736768802e-01 2.3165680473e-02 1.9996396850e+01 -2.3121775045e+01 0
1.1786908078e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.1837047354e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.1887186630e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.1937325905e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.1987465181e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2037604457e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2087743733e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2137883008e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2188022284e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2238161560e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2288300836e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2338440111e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2388579387e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2438718663e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2488857939e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2538997214e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2589136490e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2639275766e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2689415042e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2739554318e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2789693593e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2839832869e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2889972145e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2940111421e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.2990250696e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3040389972e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3090529248e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3140668524e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3190807799e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3240947075e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3291086351e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3341225627e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3391364903e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3441504178e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3491643454e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3541782730e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3591922006e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3642061281e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3692200557e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3742339833e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3792479109e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3842618384e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3892757660e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3942896936e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.3993036212e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4043175487e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4093314763e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4143454039e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4193593315e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4243732591e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4293871866e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4344011142e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4394150418e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4444289694e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4494428969e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4544568245e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4594707521e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4644846797e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4694986072e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4745125348e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4795264624e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4845403900e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4895543175e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4945682451e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.4995821727e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5045961003e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5096100279e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5146239554e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5196378830e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5246518106e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5296657382e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5346796657e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5396935933e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5447075209e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5497214485e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5547353760e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5597493036e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5647632312e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5697771588e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5747910864e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5798050139e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5848189415e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5898328691e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5948467967e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.5998607242e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6048746518e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6098885794e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6149025070e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6199164345e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6249303621e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6299442897e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6349582173e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6399721448e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6449860724e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0
1.6500000000e-01 2.3165680473e-02 2.0000000000e+01 0.0000000000e+00 0

-1.5000000000e-02 2.3698224852e-02 2.0094807968e+01 2.6715036613e-10 0
-1.4498607242e-02 2.3698224852e-02 2.0133053534e+01 9.5683361933e-10 0
-1.3997214485e-02 2.3698224852e-02 2.0173494034e+01 6.6310501738e-10 0
-1.3495821727e-02 2.3698224852e-02 2.0216073627e+01 -6.8695942542e-09 0
-1.2994428969e-02 2.3698224852e-02 2.0260380840e+01 -2.7650040714e-08 0
-1.2493036212e-02 2.3698224852e-02 2.0307213936e+01 -1.2111124068e-08 0
-1.1991643454e-02 2.3698224852e-02 2.0356542169e+01 7.6400407604e-08 0
-1.1490250696e-02 2.3698224852e-02 2.0407811231e+01 2.0317528656e-07 0
-1.0988857939e-02 2.3698224852e-02 2.0461964663e+01 -2.5414648140e-08 0
-1.0487465181e-02 2.3698224852e-02 2.0517792354e+01 -3.9069841544e-07 0
-9.9860724234e-03 2.3698224852e-02 2.0575893451e+01 -5.7066413371e-07 0
-9.4846796657e-03 2.3698224852e-02 2.0636752826e+01 -8.2010222413e-08 0
-8.9832869081e-03 2.3698224852e-02 2.0699477125e+01 3.3742241120e-07 0
-8.4818941504e-03 2.3698224852e-02 2.0765016373e+01 1.6629851419e-06 0
-7.9805013928e-03 2.3698224852e-02 2.0832527006e+01 4.0593706070e-06 0
-7.4791086351e-03 2.3698224852e-02 2.0902247312e+01 2.6949317281e-07 0
-6.9777158774e-03 2.3698224852e-02 2.0974154962e+01 -1.8668820309e-05 0
-6.4763231198e-03 2.3698224852e-02 2.1047794999e+01 -3.6202168947e-05 0
-5.9749303621e-03 2.3698224852e-02 2.1124090639e+01 4.0371532682e-05 0
-5.4735376045e-03 2.3698224852e-02 2.1201737677e+01 1.3939078271e-04 0
-4.9721448468e-03 2.3698224852e-02 2.1281889949e+01 -4.1718464419e-05 0
-4.4707520891e-03 2.3698224852e-02 2.1363338630e+01 -3.0331403563e-04 0
-3.9693593315e-03 2.3698224852e-02 2.1446793894e+01 -3.9187824790e-05 0
-3.4679665738e-03 2.3698224852e-02 2.1531610970e+01 5.5952105996e-04 0
-2.9665738162e-03 2.3698224852e-02 2.1617922248e+01 3.2161127647e-04 0
-2.4651810585e-03 2.3698224852e-02 2.1705620792e+01 -9.1020347131e-04 0
-1.9637883008e-03 2.3698224852e-02 2.1794272670e+01 -1.0024806093e-03 0
